filename,mean,std,median,min,max,q25,q75,iqr,sem,rms,sum,abs_mean,cv,peak_to_valley
GRA SID4 22h15m33s929ms_GradY.csv,6.594124999999736e-05,0.5178692094743756,0.0,-5.7634,7.6771,-0.1876,0.1445,0.33209999999999995,0.0012946730236859392,0.5178675953287916,10.550599999999577,0.32241761625,7853.493854315812,13.4405
GRA SID4 22h15m34s136ms_GradY.csv,1.6898750000001428e-05,0.5211302663470027,0.0,-5.8222,11.4164,-0.190125,0.144,0.334125,0.0013028256658675066,0.5211286380863653,2.7038000000002285,0.32422378125,30838.389555947575,17.238599999999998
GRA SID4 22h15m34s324ms_GradY.csv,4.584375000000023e-05,0.5221352654860589,0.0,-5.9711,13.5611,-0.1902,0.1467,0.3369,0.0013053381637151474,0.5221336358233637,7.335000000000036,0.32513171125,11389.45339542692,19.5322
GRA SID4 22h15m34s525ms_GradY.csv,3.8630000000000564e-05,0.528448902419135,0.0,-5.8197,15.4934,-0.188425,0.1475,0.33592500000000003,0.0013211222560478375,0.5284472524256797,6.18080000000009,0.32819700874999996,13679.753785642595,21.3131
GRA SID4 22h15m34s730ms_GradY.csv,6.034812499999589e-05,0.5247404767877795,0.0,-5.7958,9.3201,-0.1888,0.1482,0.33699999999999997,0.0013118511919694487,0.5247388404414262,9.655699999999342,0.327092924375,8695.224053648579,15.1159
GRA SID4 22h15m34s935ms_GradY.csv,1.8151875000006613e-05,0.522403257061143,0.0,-5.7206,14.513,-0.183,0.1495,0.3325,0.0013060081426528574,0.5224016248637752,2.904300000001058,0.323743060625,28779.573916269186,20.2336
GRA SID4 22h15m35s135ms_GradY.csv,7.901875000004565e-06,0.5213120413533777,0.0,-6.3212,5.6316,-0.1881,0.1506,0.3387,0.0013032801033834444,0.5213104123105902,1.2643000000007305,0.326246896875,65973.19944695116,11.9528
GRA SID4 22h15m35s335ms_GradY.csv,5.3376249999996614e-05,0.5197454368338363,0.0,-6.1238,10.1742,-0.1903,0.143325,0.333625,0.0012993635920845908,0.5197438153676049,8.540199999999459,0.32382821375,9737.391201076847,16.298000000000002
GRA SID4 22h15m35s525ms_GradY.csv,1.5146875000004912e-05,0.5227868022112486,0.0,-6.5244,15.8056,-0.187,0.1432,0.3302,0.0013069670055281216,0.5227851687193674,2.423500000000786,0.32345758687500004,34514.4967325988,22.33
GRA SID4 22h15m35s724ms_GradY.csv,1.4845000000002529e-05,0.5223390061829909,0.0,-5.5437,15.5815,-0.1897,0.1445,0.3342,0.0013058475154574772,0.522337374081996,2.3752000000004045,0.32437666125,35186.188682836866,21.1252
GRA SID4 22h15m35s931ms_GradY.csv,4.959625000000187e-05,0.5233161691755213,0.0,-6.5169,14.9989,-0.187,0.1449,0.3319,0.001308290422938803,0.5233145361601377,7.9354000000003,0.32419889375000005,10551.52675099377,21.5158
GRA SID4 22h15m36s135ms_GradY.csv,4.7130624999999784e-05,0.524882774443313,0.0,-5.8322,20.8656,-0.1877,0.1489,0.3366,0.0013122069361082825,0.5248811362980789,7.540899999999965,0.325124596875,11136.766450827863,26.6978
GRA SID4 22h15m36s332ms_GradY.csv,5.2750000000008865e-05,0.520121600250539,0.0,-7.1118,12.5622,-0.1872,0.1447,0.3319,0.0013003040006263475,0.5201199775429223,8.440000000001419,0.3235973724999999,9860.12493630951,19.674
GRA SID4 22h15m36s529ms_GradY.csv,3.77399999999966e-05,0.522710614473829,0.0,-5.9023,14.0344,-0.1906,0.14352499999999999,0.334125,0.0013067765361845726,0.5227089823630353,6.038399999999456,0.3244540275,13850.307382712474,19.936700000000002
GRA SID4 22h15m36s725ms_GradY.csv,3.019750000000272e-05,0.5178948793832577,0.0,-5.9768,11.0258,-0.188,0.1449,0.3329,0.0012947371984581442,0.517893261839614,4.831600000000435,0.3231993425,17150.256220977062,17.0026
GRA SID4 22h15m36s926ms_GradY.csv,3.081374999999866e-05,0.5207388368421728,0.0,-5.7922,12.218,-0.1872,0.146125,0.333325,0.001301847092105432,0.5207372104424409,4.930199999999786,0.32340174125000004,16899.560097120127,18.0102
GRA SID4 22h15m37s136ms_GradY.csv,5.3551250000009534e-05,0.5255026458566419,0.0,-5.5563,14.6827,-0.1905,0.1468,0.33730000000000004,0.0013137566146416047,0.5255010063868812,8.568200000001525,0.32644972,9813.078799159113,20.239
GRA SID4 22h15m37s331ms_GradY.csv,3.7962499999991904e-05,0.522804078404139,0.0,-5.6131,12.3028,-0.1881,0.1496,0.3377,0.0013070101960103474,0.5228024460171357,6.073999999998705,0.32569454875000003,13771.592087788169,17.9159
GRA SID4 22h15m37s536ms_GradY.csv,4.625124999999457e-05,0.5228148958470318,0.0,-5.6647,14.7105,-0.1858,0.1494,0.3352,0.0013070372396175795,0.5228132640937632,7.400199999999131,0.32532206625000004,11303.800103635967,20.3752
GRA SID4 22h15m37s735ms_GradY.csv,4.597124999999665e-05,0.5183820626185497,0.0,-5.7133,12.1034,-0.1828,0.1465,0.3293,0.0012959551565463743,0.5183804447104945,7.355399999999463,0.32240763625,11276.222668349561,17.8167
